Year,State,District ID,District Name,Grade range of responsibility,Total Population,Relevant Ages 5 to 17 Population,Relevant Ages 5 to 17 in Families in Poverty,Relevant age 5 to 17 Ratio,Relevant Ages 5 to 17 Ratio LB 90%,Relevant Ages 5 to 17 Ratio UB 90%,Map
2019,29,2912240,Forsyth R-III School District (MO),PK-12,"9,325","1,288",274,21.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912240&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912290,Fort Osage R-I School District (MO),PK-12,"26,101","5,121",747,14.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912290&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912300,Fox C-6 School District (MO),PK-12,"69,948","12,322","1,031",8.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912300&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912450,Spring Bluff R-XV School District (MO),KG-12,"1,794",358,11,3.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2912450&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912480,Strain-Japan R-XVI School District (MO),KG-12,908,140,14,10,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2912480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912510,Franklin County R-II School District (MO),KG-12,"1,369",237,15,6.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2912510&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912540,Fredericktown R-I School District (MO),KG-12,"10,787","1,876",354,18.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912540&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912550,Fulton 58 School District (MO),PK-12,"19,318","2,444",373,15.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912550&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912600,Gainesville R-V School District (MO),PK-12,"4,255",611,226,37,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912600&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912630,Galena R-II School District (MO),PK-12,"3,716",513,161,31.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912630&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912660,Gallatin R-V School District (MO),PK-12,"3,126",566,139,24.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912660&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912690,Grundy County R-V School District (MO),PK-12,985,169,49,29,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912690&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912720,Gasconade C-4 School District (MO),KG-12,841,140,33,23.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2912720&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912780,Gideon 37 School District (MO),KG-12,"1,560",274,72,26.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912780&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912840,Gilliam C-4 School District (MO),KG-12,344,54,13,24.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2912840&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912870,Gilman City R-IV School District (MO),PK-12,738,130,29,22.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912870&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912900,Glasgow School District (MO),PK-12,"2,056",356,52,14.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912900&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2912930,Golden City R-III School District (MO),PK-12,"1,612",261,53,20.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2912930&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913080,Grain Valley R-V School District (MO),PK-12,"18,488","3,803",239,6.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913080&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913140,Grandview C-4 School District (MO),PK-12,"33,281","5,436",981,18,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913140&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913170,Grandview R-II School District (MO),KG-12,"4,945",851,137,16.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913170&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913230,Green City R-I School District (MO),KG-12,"1,570",246,46,18.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913230&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913260,Green Forest R-II School District (MO),KG-12,"1,925",309,88,28.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2913260&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913290,Green Ridge R-VIII School District (MO),KG-12,"2,140",440,62,14.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913290&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913320,Greenfield R-IV School District (MO),KG-12,"3,119",452,92,20.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913320&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913380,Greenville R-II School District (MO),PK-12,"5,338",786,247,31.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913380&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913440,Pleasant View R-VI School District (MO),PK-12,425,81,14,17.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2913440&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913500,Hale R-I School District (MO),PK-12,753,138,17,12.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913500&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913530,Halfway R-III School District (MO),KG-12,"2,294",473,96,20.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913530&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913560,Hallsville R-IV School District (MO),PK-12,"8,053","1,577",201,12.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913560&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913590,Hamilton R-II School District (MO),PK-12,"3,634",712,114,16,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913590&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913620,Hancock Place School District (MO),PK-12,"8,628","1,308",282,21.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913620&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913650,Hannibal 60 School District (MO),PK-12,"22,690","3,659",655,17.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913650&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913680,Hardin-Central C-2 School District (MO),KG-12,"1,243",218,21,9.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913680&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913710,Harrisburg R-VIII School District (MO),KG-12,"3,597",678,58,8.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913710&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913760,Harrisonville R-IX School District (MO),PK-12,"14,908","2,628",271,10.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913760&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913770,Hartville R-II School District (MO),PK-12,"4,290",780,263,33.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913770&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913800,Hayti R-II School District (MO),PK-12,"3,359",626,274,43.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913800&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2913830,Hazelwood School District (MO),PK-12,"118,364","20,025","3,403",17,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2913830&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914250,Dunklin R-V School District (MO),PK-12,"9,531","1,543",203,13.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914250&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914280,Gasconade County R-I School District (MO),KG-12,"7,439","1,111",163,14.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914280&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914310,Hermitage R-IV School District (MO),KG-12,"3,042",297,112,37.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914310&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914320,Hickory County R-I School District (MO),PK-12,"4,871",846,257,30.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914320&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914340,Hickman Mills C-1 School District (MO),PK-12,"49,053","8,958","2,559",28.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914340&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914370,Higbee R-VIII School District (MO),KG-12,"1,359",221,56,25.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914370&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914400,Lafayette County C-1 School District (MO),PK-12,"6,460","1,037",179,17.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914400&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914430,Hillsboro R-III School District (MO),PK-12,"21,919","3,819",328,8.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914430&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914460,Holcomb R-III School District (MO),PK-12,"2,380",529,129,24.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914460&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914490,Holden R-III School District (MO),PK-12,"8,886","1,524",174,11.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914490&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914520,Holliday C-2 School District (MO),KG-12,556,95,12,12.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2914520&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914550,Hollister R-V School District (MO),PK-12,"11,302","1,441",232,16.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914550&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2914840,Houston R-I School District (MO),PK-12,"5,822",946,204,21.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2914840&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915060,Junction Hill C-12 School District (MO),PK-12,"1,855",336,81,24.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2915060&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915180,Glenwood R-VIII School District (MO),PK-12,"2,356",401,69,17.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2915180&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915210,Howell Valley R-I School District (MO),KG-12,"2,010",399,120,30.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2915210&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915240,Hudson R-IX School District (MO),KG-12,421,84,27,32.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2915240&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915270,Pettis County R-V School District (MO),KG-12,"2,170",448,69,15.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915270&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915300,Humansville R-IV School District (MO),PK-12,"3,207",487,179,36.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915300&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915330,Hume R-VIII School District (MO),KG-12,796,155,31,20,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915330&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915390,Hurley R-I School District (MO),PK-12,"1,527",260,37,14.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915390&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915420,Iberia R-V School District (MO),PK-12,"4,114",785,125,15.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915420&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915450,Scott City R-I School District (MO),PK-12,"5,225",894,298,33.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915450&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915480,Independence 30 School District (MO),PK-12,"98,850","15,199","3,035",20,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915510,Iron County C-4 School District (MO),KG-12,"2,777",455,89,19.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915510&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915600,Jackson R-II School District (MO),PK-12,"31,345","5,738",630,11,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915600&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915630,North Daviess R-III School District (MO),KG-12,759,125,49,39.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915630&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2915660,Jamestown C-1 School District (MO),KG-12,"1,448",253,18,7.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2915660&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916140,Jasper County R-V School District (MO),PK-12,"3,032",546,142,26,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916140&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916190,Jefferson City Public Schools (MO),PK-12,"72,693","11,302","1,522",13.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916190&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916200,Jefferson C-123 School District (MO),KG-12,836,128,13,10.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916200&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916230,Jefferson County R-VII School District (MO),PK-12,"6,200","1,059",92,8.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2916230&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916290,Jennings School District (MO),PK-12,"17,299","3,344",877,26.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916290&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916350,Joplin School District (MO),PK-12,"61,199","9,286","2,371",25.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916350&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916380,Clark County R-I School District (MO),PK-12,"6,747","1,124",228,20.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916380&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916400,Kansas City 33 School District (MO),PK-12,"202,478","29,943","8,534",28.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916400&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916450,Kearney R-I School District (MO),PK-12,"19,984","4,277",235,5.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916450&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916470,Kelso C-7 School District (MO),PK-12,"2,168",355,29,8.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2916470&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916500,Kennett 39 School District (MO),PK-12,"9,946","1,811",572,31.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916500&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916530,Keytesville R-III School District (MO),PK-12,"1,221",191,22,11.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916530&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916590,King City R-I School District (MO),PK-12,"1,844",321,48,15,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916590&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916620,Kingston 42 School District (MO),PK-12,463,47,15,31.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2916620&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916660,Kingsville R-I School District (MO),KG-12,"2,011",322,41,12.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US2916660&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,29,2916710,Kirbyville R-VI School District (MO),PK-12,"3,067",526,81,15.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_950_00_PY_D1&syear=2020&g=9500000US2916710&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
